"Kód kraja","Názov kraja","Kód územného obvodu","Názov územného obvodu","Kód okresu","Názov okresu","Kód obce","Názov obce","Okrsok","Počet zapísaných voličov","Počet zúčastnených voličov","Účasť voličov v %","Počet odovzdaných obálok","Podiel odovzdaných obálok v %","Počet platných hlasov pre všetkých kandidátov","Podiel platných hlasov pre všetkých kandidátov v %"
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",504998,"Topoľčany",8,611,400,65.46,400,100.00,399,99.75
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",504998,"Topoľčany",9,887,585,65.95,584,99.82,581,99.31
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",504998,"Topoľčany",10,761,538,70.69,538,100.00,534,99.25
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",504998,"Topoľčany",11,775,509,65.67,509,100.00,508,99.80
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",504998,"Topoľčany",12,1064,758,71.24,757,99.86,750,98.94
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",504998,"Topoľčany",13,1660,563,33.91,563,100.00,562,99.82
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",504998,"Topoľčany",14,978,626,64.00,626,100.00,625,99.84
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",504998,"Topoľčany",15,792,519,65.53,519,100.00,516,99.42
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",504998,"Topoľčany",16,813,557,68.51,557,100.00,553,99.28
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",504998,"Topoľčany",17,877,615,70.12,615,100.00,601,97.72
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",504998,"Topoľčany",18,859,552,64.26,551,99.81,548,99.27
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",504998,"Topoľčany",19,813,572,70.35,572,100.00,572,100.00
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",504998,"Topoľčany",20,636,330,51.88,330,100.00,318,96.36
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",504998,"Topoľčany",21,860,634,73.72,634,100.00,630,99.36
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",504998,"Topoľčany",22,803,610,75.96,610,100.00,599,98.19
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",504998,"Topoľčany",23,891,614,68.91,614,100.00,609,99.18
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",504998,"Topoľčany",24,204,144,70.58,144,100.00,144,100.00
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",504998,"Topoľčany",25,631,456,72.26,456,100.00,455,99.78
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",580457,"Tovarníky",1,1293,893,69.06,893,100.00,883,98.88
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505617,"Tvrdomestice",1,375,233,62.13,233,100.00,233,100.00
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505641,"Urmince",1,1149,819,71.27,819,100.00,807,98.53
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505676,"Veľké Dvorany",1,601,442,73.54,442,100.00,438,99.09
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505714,"Veľké Ripňany",1,745,477,64.02,477,100.00,475,99.58
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505714,"Veľké Ripňany",2,682,458,67.15,458,100.00,455,99.34
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505714,"Veľké Ripňany",3,282,202,71.63,202,100.00,201,99.50
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505749,"Velušovce",1,451,323,71.61,323,100.00,321,99.38
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505757,"Vozokany",1,269,186,69.14,186,100.00,186,100.00
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505773,"Závada",1,481,326,67.77,326,100.00,322,98.77
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509132,"Čadca",1,1109,721,65.01,721,100.00,721,100.00
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509132,"Čadca",2,945,626,66.24,626,100.00,623,99.52
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509132,"Čadca",3,898,583,64.92,583,100.00,580,99.48
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509132,"Čadca",4,1206,781,64.75,781,100.00,770,98.59
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509132,"Čadca",5,1161,750,64.59,750,100.00,748,99.73
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509132,"Čadca",6,1363,464,34.04,464,100.00,464,100.00
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509132,"Čadca",7,1048,631,60.20,631,100.00,630,99.84
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509132,"Čadca",8,1063,740,69.61,740,100.00,732,98.91
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509132,"Čadca",9,1068,710,66.47,710,100.00,706,99.43
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509132,"Čadca",10,1054,634,60.15,634,100.00,633,99.84
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509132,"Čadca",11,1140,727,63.77,727,100.00,721,99.17
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509132,"Čadca",12,1102,710,64.42,710,100.00,708,99.71
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509132,"Čadca",13,995,621,62.41,621,100.00,614,98.87
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509132,"Čadca",14,1057,646,61.11,646,100.00,640,99.07
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509132,"Čadca",15,1067,645,60.44,645,100.00,643,99.68
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509132,"Čadca",16,1130,727,64.33,727,100.00,724,99.58
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509132,"Čadca",17,1142,699,61.20,699,100.00,695,99.42
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509159,"Čierne",1,1246,808,64.84,808,100.00,797,98.63
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509159,"Čierne",2,1193,775,64.96,775,100.00,774,99.87
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509159,"Čierne",3,1101,738,67.02,738,100.00,738,100.00
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509167,"Dlhá nad Kysucou",1,523,323,61.75,323,100.00,321,99.38
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509183,"Dunajov",1,889,569,64.00,569,100.00,565,99.29
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509213,"Klokočov",1,773,459,59.37,459,100.00,458,99.78
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509213,"Klokočov",2,438,267,60.95,267,100.00,266,99.62
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509213,"Klokočov",3,718,449,62.53,449,100.00,447,99.55
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509221,"Klubina",1,446,327,73.31,327,100.00,327,100.00
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509230,"Korňa",1,470,285,60.63,285,100.00,285,100.00
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509230,"Korňa",2,633,394,62.24,394,100.00,389,98.73
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509230,"Korňa",3,560,361,64.46,361,100.00,360,99.72
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509248,"Krásno nad Kysucou",1,502,332,66.13,332,100.00,327,98.49
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509248,"Krásno nad Kysucou",2,1295,822,63.47,822,100.00,817,99.39
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509248,"Krásno nad Kysucou",3,1057,731,69.15,731,100.00,727,99.45
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509248,"Krásno nad Kysucou",4,836,552,66.02,552,100.00,550,99.63
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509248,"Krásno nad Kysucou",5,895,517,57.76,517,100.00,514,99.41
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509248,"Krásno nad Kysucou",6,709,483,68.12,483,100.00,482,99.79
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509299,"Makov",1,967,675,69.80,675,100.00,673,99.70
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509299,"Makov",2,680,503,73.97,503,100.00,501,99.60
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509311,"Nová Bystrica",1,1481,984,66.44,984,100.00,980,99.59
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509311,"Nová Bystrica",2,658,394,59.87,394,100.00,392,99.49
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509337,"Olešná",1,983,646,65.71,646,100.00,640,99.07
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509337,"Olešná",2,599,387,64.60,387,100.00,387,100.00
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509345,"Oščadnica",1,567,334,58.90,334,100.00,333,99.70
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509345,"Oščadnica",2,713,425,59.60,425,100.00,417,98.11
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509345,"Oščadnica",3,956,637,66.63,637,100.00,634,99.52
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509345,"Oščadnica",4,817,522,63.89,522,100.00,519,99.42
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509345,"Oščadnica",5,801,553,69.03,553,100.00,552,99.81
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509345,"Oščadnica",6,860,586,68.13,586,100.00,583,99.48
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509361,"Podvysoká",1,1076,726,67.47,726,100.00,725,99.86
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509396,"Radôstka",1,649,452,69.64,452,100.00,445,98.45
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509400,"Raková",1,770,499,64.80,499,100.00,498,99.79
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509400,"Raková",2,1437,922,64.16,922,100.00,919,99.67
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509400,"Raková",3,1325,794,59.92,794,100.00,791,99.62
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509400,"Raková",4,939,611,65.06,609,99.67,609,99.67
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509451,"Skalité",1,1042,685,65.73,685,100.00,682,99.56
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509451,"Skalité",2,767,463,60.36,463,100.00,459,99.13
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509451,"Skalité",3,1164,763,65.54,763,100.00,757,99.21
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509451,"Skalité",4,1133,790,69.72,790,100.00,784,99.24
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509477,"Stará Bystrica",1,983,690,70.19,690,100.00,687,99.56
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509477,"Stará Bystrica",2,1242,873,70.28,869,99.54,868,99.42
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509485,"Staškov",1,1226,758,61.82,758,100.00,746,98.41
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509485,"Staškov",2,1069,676,63.23,676,100.00,671,99.26
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509493,"Svrčinovec",1,1277,854,66.87,854,100.00,854,100.00
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509493,"Svrčinovec",2,1334,874,65.51,874,100.00,873,99.88
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509493,"Svrčinovec",3,307,194,63.19,194,100.00,194,100.00
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509507,"Turzovka",1,885,552,62.37,552,100.00,552,100.00
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509507,"Turzovka",2,976,655,67.11,655,100.00,652,99.54
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509507,"Turzovka",3,1168,607,51.96,607,100.00,599,98.68
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509507,"Turzovka",4,1114,740,66.42,739,99.86,734,99.18
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509507,"Turzovka",5,1000,609,60.90,609,100.00,609,100.00
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509507,"Turzovka",6,672,453,67.41,453,100.00,453,100.00
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509515,"Vysoká nad Kysucou",1,1143,734,64.21,734,100.00,732,99.72
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509515,"Vysoká nad Kysucou",2,495,300,60.60,300,100.00,299,99.66
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509515,"Vysoká nad Kysucou",3,438,277,63.24,277,100.00,276,99.63
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509523,"Zákopčie",1,716,462,64.52,462,100.00,459,99.35
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509523,"Zákopčie",2,675,396,58.66,396,100.00,393,99.24
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509531,"Zborov nad Bystricou",1,882,641,72.67,641,100.00,638,99.53
5,"Žilinský kraj",501,"Čadca",502,"Čadca",509531,"Zborov nad Bystricou",2,878,584,66.51,584,100.00,577,98.80
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",580813,"Bziny",1,449,296,65.92,296,100.00,294,99.32
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509639,"Dlhá nad Oravou",1,1147,738,64.34,737,99.86,734,99.45
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509540,"Dolný Kubín",1,197,146,74.11,146,100.00,142,97.26
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509540,"Dolný Kubín",2,758,499,65.83,499,100.00,496,99.39
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509540,"Dolný Kubín",3,671,467,69.59,467,100.00,465,99.57
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509540,"Dolný Kubín",4,913,629,68.89,629,100.00,627,99.68
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509540,"Dolný Kubín",5,1250,504,40.32,504,100.00,498,98.80
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509540,"Dolný Kubín",6,643,505,78.53,505,100.00,501,99.20
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509540,"Dolný Kubín",7,810,504,62.22,504,100.00,500,99.20
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509540,"Dolný Kubín",8,1142,757,66.28,757,100.00,752,99.33
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509540,"Dolný Kubín",9,1079,699,64.78,699,100.00,696,99.57
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509540,"Dolný Kubín",10,794,550,69.26,550,100.00,547,99.45
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509540,"Dolný Kubín",11,1045,696,66.60,696,100.00,692,99.42
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509540,"Dolný Kubín",12,945,649,68.67,649,100.00,645,99.38
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509540,"Dolný Kubín",13,798,538,67.41,538,100.00,536,99.62
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509540,"Dolný Kubín",14,508,358,70.47,358,100.00,358,100.00
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509540,"Dolný Kubín",15,813,543,66.78,543,100.00,537,98.89
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509540,"Dolný Kubín",16,767,551,71.83,551,100.00,550,99.81
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509540,"Dolný Kubín",17,656,454,69.20,454,100.00,452,99.55
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509540,"Dolný Kubín",18,180,138,76.66,138,100.00,138,100.00
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509671,"Horná Lehota",1,459,282,61.43,282,100.00,280,99.29
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509698,"Chlebnice",1,1242,795,64.00,794,99.87,790,99.37
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509701,"Istebné",1,1081,703,65.03,703,100.00,696,99.00
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509710,"Jasenová",1,343,251,73.17,251,100.00,249,99.20
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509744,"Kraľovany",1,349,265,75.93,265,100.00,265,100.00
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509761,"Krivá",1,625,479,76.64,479,100.00,479,100.00
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509787,"Leštiny",1,238,163,68.48,163,100.00,161,98.77
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509825,"Malatiná",1,629,391,62.16,391,100.00,389,99.48
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509833,"Medzibrodie nad Oravou",1,453,317,69.97,317,100.00,315,99.36
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509922,"Oravská Poruba",1,871,632,72.56,632,100.00,629,99.52
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509957,"Oravský Podzámok",1,632,439,69.46,439,100.00,439,100.00
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509957,"Oravský Podzámok",2,455,319,70.10,319,100.00,313,98.11
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509965,"Osádka",1,128,89,69.53,89,100.00,88,98.87
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509973,"Párnica",1,758,539,71.10,539,100.00,530,98.33
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",509990,"Pokryváč",1,134,83,61.94,83,100.00,83,100.00
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",510009,"Pribiš",1,370,247,66.75,247,100.00,243,98.38
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",510017,"Pucov",1,677,426,62.92,426,100.00,420,98.59
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",510041,"Sedliacka Dubová",1,404,271,67.07,271,100.00,270,99.63
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",510165,"Veličná",1,1155,859,74.37,859,100.00,853,99.30
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",510181,"Vyšný Kubín",1,609,472,77.50,472,100.00,469,99.36
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",510211,"Zázrivá",1,1094,748,68.37,747,99.86,737,98.52
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",510211,"Zázrivá",2,1024,629,61.42,625,99.36,621,98.72
5,"Žilinský kraj",502,"Dolný Kubín",503,"Dolný Kubín",510254,"Žaškov",1,1304,836,64.11,836,100.00,834,99.76
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510271,"Beňadiková",1,421,277,65.79,277,100.00,276,99.63
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510319,"Bobrovček",1,146,103,70.54,103,100.00,102,99.02
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510327,"Bobrovec",1,822,563,68.49,563,100.00,559,99.28
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510327,"Bobrovec",2,779,549,70.47,549,100.00,549,100.00
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510335,"Bobrovník",1,137,95,69.34,95,100.00,95,100.00
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510351,"Bukovina",1,101,72,71.28,72,100.00,72,100.00
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510386,"Demänovská Dolina",1,539,473,87.75,473,100.00,469,99.15
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510408,"Dúbrava",1,1034,747,72.24,747,100.00,742,99.33
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510416,"Galovany",1,257,198,77.04,198,100.00,196,98.98
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510424,"Gôtovany",1,413,295,71.42,295,100.00,293,99.32
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510459,"Huty",1,137,98,71.53,98,100.00,98,100.00
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510467,"Hybe",1,1220,849,69.59,849,100.00,843,99.29
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",556807,"Ižipovce",1,80,50,62.50,50,100.00,50,100.00
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510505,"Jakubovany",1,330,225,68.18,225,100.00,222,98.66
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510513,"Jalovec",1,275,185,67.27,185,100.00,181,97.83
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510521,"Jamník",1,390,262,67.17,262,100.00,259,98.85
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",507393,"Konská",1,189,131,69.31,131,100.00,131,100.00
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510564,"Kráľova Lehota",1,482,361,74.89,361,100.00,359,99.44
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510572,"Kvačany",1,447,308,68.90,308,100.00,305,99.02
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510581,"Lazisko",1,341,253,74.19,253,100.00,252,99.60
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510602,"Liptovská Anna",1,109,71,65.13,71,100.00,71,100.00
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510611,"Liptovská Kokava",1,770,541,70.25,541,100.00,538,99.44
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",558281,"Liptovská Porúbka",1,992,467,47.07,467,100.00,466,99.78
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510653,"Liptovská Sielnica",1,511,375,73.38,375,100.00,372,99.20
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510688,"Liptovské Beharovce",1,67,52,77.61,52,100.00,52,100.00
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510696,"Liptovské Kľačany",1,288,206,71.52,206,100.00,202,98.05
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510700,"Liptovské Matiašovce",1,263,181,68.82,181,100.00,180,99.44
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510726,"Liptovský Hrádok",1,917,647,70.55,647,100.00,646,99.84
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510726,"Liptovský Hrádok",2,1061,639,60.22,639,100.00,633,99.06
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510726,"Liptovský Hrádok",3,830,613,73.85,613,100.00,603,98.36
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510726,"Liptovský Hrádok",4,915,616,67.32,616,100.00,613,99.51
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510726,"Liptovský Hrádok",5,949,628,66.17,628,100.00,627,99.84
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510726,"Liptovský Hrádok",6,290,211,72.75,211,100.00,210,99.52
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510726,"Liptovský Hrádok",7,884,613,69.34,613,100.00,608,99.18
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510734,"Liptovský Ján",1,1037,774,74.63,774,100.00,768,99.22
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510262,"Liptovský Mikuláš",1,829,536,64.65,536,100.00,535,99.81
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510262,"Liptovský Mikuláš",2,1267,540,42.62,539,99.81,537,99.44
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510262,"Liptovský Mikuláš",3,720,694,96.38,424,61.09,419,60.37
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510262,"Liptovský Mikuláš",4,787,533,67.72,533,100.00,533,100.00
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510262,"Liptovský Mikuláš",5,668,469,70.20,469,100.00,464,98.93
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510262,"Liptovský Mikuláš",6,694,423,60.95,423,100.00,410,96.92
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510262,"Liptovský Mikuláš",7,686,471,68.65,471,100.00,467,99.15
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510262,"Liptovský Mikuláš",8,869,575,66.16,575,100.00,573,99.65
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510262,"Liptovský Mikuláš",9,762,519,68.11,519,100.00,518,99.80
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510262,"Liptovský Mikuláš",10,750,515,68.66,515,100.00,515,100.00
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510262,"Liptovský Mikuláš",11,1212,531,43.81,531,100.00,522,98.30
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510262,"Liptovský Mikuláš",12,929,536,57.69,536,100.00,528,98.50
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510262,"Liptovský Mikuláš",13,804,575,71.51,575,100.00,571,99.30
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510262,"Liptovský Mikuláš",14,833,537,64.46,537,100.00,535,99.62
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510262,"Liptovský Mikuláš",15,751,491,65.37,491,100.00,487,99.18
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510262,"Liptovský Mikuláš",16,682,439,64.36,439,100.00,436,99.31
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510262,"Liptovský Mikuláš",17,1007,642,63.75,642,100.00,639,99.53
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510262,"Liptovský Mikuláš",18,805,553,68.69,553,100.00,550,99.45
5,"Žilinský kraj",503,"Liptovský Mikuláš",505,"Liptovský Mikuláš",510262,"Liptovský Mikuláš",19,590,383,64.91,383,100.00,380,99.21
