IDN4,obec,populace,centroid-lat,centroid-lon,obec_code,víťaz,Korčok,Pellegrini
517593,Horný Hričov,835,49.2522943,18.6632071,517593.0,Korčok,100.0,0.0
517623,Hvozdnica,1199,49.2078713,18.4813486,517623.0,Pellegrini,11.11,88.89
517631,Jablonové (BY),910,49.1848124,18.5712169,517631.0,Pellegrini,0.0,100.0
517640,Jasenové,614,49.1125154,18.6247641,517640.0,Pellegrini,0.0,100.0
517658,Kamenná Poruba (ZA),1856,49.0820618,18.6978447,517658.0,Pellegrini,22.22,77.78
517674,Kolárovice,1824,49.3018192,18.52471,517674.0,Pellegrini,0.0,100.0
517682,Konská (ZA),1650,49.1111885,18.6742632,517682.0,Pellegrini,0.0,100.0
517691,Kotešová,2151,49.2540698,18.6017625,517691.0,Pellegrini,8.33,91.67
517704,Kotrčiná Lúčka,568,49.2506552,18.8418058,517704.0,Pellegrini,0.0,100.0
517712,Krasňany,1614,49.195315,18.9284625,517712.0,Pellegrini,16.67,83.33
517721,Kunerad,1050,49.0794397,18.7556728,517721.0,Korčok,50.0,50.0
517739,Lietava,1601,49.1727064,18.6694441,517739.0,Pellegrini,16.67,83.33
517755,Lietavská Svinná-Babkov,1702,49.1506019,18.6560407,517755.0,Pellegrini,0.0,100.0
517763,Lutiše,761,49.2958033,18.9578455,517763.0,Pellegrini,0.0,100.0
517771,Lysica,871,49.2534599,18.9265273,517771.0,Pellegrini,0.0,100.0
517780,Malá Čierna,331,49.1076679,18.5985695,517780.0,Pellegrini,0.0,100.0
517798,Maršová-Rašov,1022,49.173515,18.530319,517798.0,Pellegrini,0.0,100.0
517801,Mojš,1311,49.2044456,18.8190296,517801.0,Pellegrini,0.0,100.0
517828,Nededza,1070,49.2306757,18.8429529,517828.0,Pellegrini,0.0,100.0
517861,Petrovice,1614,49.2957578,18.4841282,517861.0,Pellegrini,0.0,100.0
517879,Podhorie (ZA),949,49.1741416,18.632643,517879.0,Pellegrini,11.11,88.89
517895,Predmier,1357,49.1969123,18.5336507,517895.0,Pellegrini,0.0,100.0
517917,Rajec,5897,49.0457065,18.7148174,517917.0,Pellegrini,10.26,89.74
517925,Rajecká Lesná,1234,49.0236757,18.6610529,517925.0,Pellegrini,0.0,100.0
517933,Rajecké Teplice,2841,49.1274117,18.7144449,517933.0,Pellegrini,0.0,100.0
517941,Rosina,3329,49.1811739,18.7657016,517941.0,Pellegrini,18.18,81.82
517950,Stráňavy,1916,49.159404,18.8320975,517950.0,Korčok,50.0,50.0
517968,Stránske,889,49.1065973,18.7433932,517968.0,Pellegrini,0.0,100.0
517976,Stráža,673,49.2279705,18.9097213,517976.0,Pellegrini,0.0,100.0
517984,Strečno,2613,49.1698672,18.8619534,517984.0,Pellegrini,12.5,87.5
517992,Súľov-Hradná,977,49.1523288,18.5900225,517992.0,Pellegrini,0.0,100.0
518000,Svederník,1614,49.2706951,18.6501218,518000.0,Pellegrini,0.0,100.0
518018,Štiavnik,4014,49.277468,18.4377437,518018.0,Pellegrini,16.67,83.33
518034,Teplička nad Váhom,4379,49.2249136,18.7985918,518034.0,Pellegrini,11.11,88.89
518042,Terchová,4009,49.2540739,19.0527615,518042.0,Pellegrini,12.5,87.5
518051,Turie,2050,49.1302113,18.7735405,518051.0,Pellegrini,0.0,100.0
518069,Varín,3896,49.201616,18.8822537,518069.0,Pellegrini,5.56,94.44
518077,Veľká Čierna,365,49.0927569,18.5829942,518077.0,Pellegrini,16.67,83.33
518085,Veľké Rovné,3697,49.3212653,18.5664786,518085.0,Pellegrini,27.27,72.73
518093,Višňové (ZA),3004,49.1519825,18.7991764,518093.0,Pellegrini,18.18,81.82
518107,Hosťovce (KS) - Bódvavendégi,202,48.5788877,20.8581138,518107.0,Korčok,50.0,50.0
518115,Slančík,201,48.6608448,21.4950524,518115.0,Pellegrini,0.0,100.0
518123,Háj (KS) - Áj,248,48.6363859,20.859802,518123.0,Korčok,0.0,0.0
518131,Zbyňov,881,49.1267682,18.6466084,518131.0,Pellegrini,33.33,66.67
518140,Nižná Hutka,614,48.6622346,21.3654999,518140.0,Korčok,0.0,0.0
518158,Zvolen,40637,48.5426428,19.1583548,518158.0,Pellegrini,7.48,92.52
518166,Babiná,529,48.4359843,19.0685991,518166.0,Korčok,50.0,50.0
518174,Bacúrov,158,48.5195157,19.0501433,518174.0,Korčok,0.0,0.0
518191,Breziny,371,48.5106484,19.0864852,518191.0,Pellegrini,0.0,100.0
518204,Budča,1340,48.5760934,19.0558454,518204.0,Pellegrini,0.0,100.0
518212,Bzovík,1129,48.3186347,19.0845858,518212.0,Pellegrini,12.5,87.5
518221,Bzovská Lehôtka,132,48.4034338,19.1318148,518221.0,Korčok,0.0,0.0
518239,Cerovo,572,48.2537452,19.163205,518239.0,Korčok,0.0,0.0
518247,Čabradský Vrbovok,235,48.2451419,19.098777,518247.0,Korčok,0.0,0.0
518255,Čekovce,450,48.3642429,19.1275878,518255.0,Korčok,50.0,50.0
518263,Detva,13955,48.5557649,19.4152864,518263.0,Pellegrini,13.89,86.11
518271,Detvianska Huta,661,48.5733336,19.5978926,518271.0,Pellegrini,0.0,100.0
518280,Devičie,305,48.3151232,19.0224249,518280.0,Pellegrini,0.0,100.0
518298,Dobrá Niva,1862,48.4743127,19.0881892,518298.0,Pellegrini,14.29,85.71
518301,Dolné Mladonice,126,48.3460912,19.1365129,518301.0,Korčok,0.0,0.0
518310,Dolný Badín,250,48.2651644,19.0594871,518310.0,Pellegrini,0.0,100.0
518336,Domaníky,213,48.2554971,18.9834514,518336.0,Pellegrini,0.0,100.0
518344,Drážovce,119,48.2523036,18.897432,518344.0,Korčok,100.0,0.0
518352,Drienovo,107,48.2202892,19.0476455,518352.0,Korčok,0.0,0.0
518361,Dubové (ZV),320,48.4986144,19.0290147,518361.0,Pellegrini,0.0,100.0
518379,Dúbravy,953,48.5952929,19.3660946,518379.0,Pellegrini,33.33,66.67
518387,Dudince,1380,48.1673465,18.8937069,518387.0,Pellegrini,22.22,77.78
518409,Hontianske Moravce,781,48.1871105,18.8380498,518409.0,Pellegrini,20.0,80.0
518417,Hontianske Nemce,1424,48.3000866,18.9810097,518417.0,Pellegrini,0.0,100.0
518425,Hontianske Tesáre,889,48.217181,18.9273328,518425.0,Pellegrini,0.0,100.0
518433,Horné Mladonice,186,48.3537148,19.1629605,518433.0,Korčok,0.0,0.0
518441,Horný Badín,177,48.2808036,19.0828704,518441.0,Pellegrini,0.0,100.0
518450,Horný Tisovník,170,48.4282598,19.3533888,518450.0,Korčok,0.0,0.0
518468,Hriňová,7182,48.6095297,19.5386206,518468.0,Pellegrini,18.75,81.25
518476,Hronská Breznica,258,48.5551302,18.9959237,518476.0,Korčok,0.0,0.0
518484,Jalšovík,188,48.3130712,19.1104593,518484.0,Pellegrini,0.0,100.0
518492,Klokoč,481,48.499646,19.3349981,518492.0,Korčok,0.0,0.0
518506,Kováčová (ZV),1552,48.6053749,19.0871127,518506.0,Pellegrini,0.0,100.0
518514,Kozí Vrbovok,156,48.2946264,19.1130667,518514.0,Pellegrini,33.33,66.67
518522,Haniska (PO),739,48.9547382,21.2437409,518522.0,Pellegrini,0.0,100.0
518531,Kráľovce-Krnišov,144,48.3504611,18.9729142,518531.0,Pellegrini,0.0,100.0
518549,Kriváň,1752,48.5296327,19.44564,518549.0,Pellegrini,0.0,100.0
518557,Krupina,7576,48.3800774,19.0506337,518557.0,Pellegrini,25.0,75.0
518565,Lackov,95,48.3260488,19.1912789,518565.0,Korčok,0.0,0.0
518573,Ladzany,258,48.2843795,18.8777265,518573.0,Pellegrini,0.0,100.0
518581,Lešť (vojenský obvod),31,48.3719009,19.2881358,518581.0,Pellegrini,0.0,100.0
518590,Ľubotice,3638,49.0081139,21.2828027,518590.0,Pellegrini,0.0,100.0
518603,Lišov,217,48.2425623,18.8528177,518603.0,Pellegrini,0.0,100.0
518611,Litava,754,48.2892337,19.1865394,518611.0,Korčok,50.0,50.0
518620,Ratkovce,350,48.4740599,17.7160082,518620.0,Pellegrini,33.33,66.67
518638,Valaškovce (vojenský obvod),0,48.8892085,22.0726682,,,,
518646,Medovarce,213,48.2342626,19.0052916,518646.0,Korčok,0.0,0.0
518654,Michalková,37,48.5148502,19.1410177,518654.0,Korčok,0.0,0.0
518662,Očová,2534,48.6196578,19.3505322,518662.0,Pellegrini,37.5,62.5
518671,Ostrá Lúka,305,48.5437351,19.0508426,518671.0,Korčok,0.0,0.0
518689,Pliešovce,2260,48.4395597,19.2051912,518689.0,Pellegrini,0.0,100.0
518697,Podzámčok,542,48.5098159,19.1154695,518697.0,Pellegrini,16.67,83.33
518701,Rykynčice,265,48.2011819,18.9811385,518701.0,Korčok,0.0,0.0
518719,Čimhová,675,49.3524077,19.7012326,518719.0,Pellegrini,9.09,90.91
518727,Sása (ZV),887,48.4504149,19.1502336,518727.0,Pellegrini,20.0,80.0
518735,Sebechleby,1175,48.2816017,18.9375863,518735.0,Pellegrini,0.0,100.0
518743,Selce (KA),93,48.2478621,19.0359663,518743.0,Korčok,0.0,0.0
518751,Senohrad,728,48.3583788,19.1999,518751.0,Pellegrini,0.0,100.0
518760,Sielnica,1398,48.6505866,19.0851632,518760.0,Pellegrini,16.67,83.33
518794,Slatinské Lazy,537,48.5021758,19.3037511,518794.0,Korčok,0.0,0.0
518808,Sliač,4894,48.6272468,19.2037922,518808.0,Pellegrini,4.0,96.0
518816,Stará Huta,322,48.4702471,19.3395947,518816.0,Korčok,0.0,0.0
518824,Stožok,1074,48.5231882,19.3626678,518824.0,Korčok,100.0,0.0
518832,Sudince,85,48.210139,18.8722668,518832.0,Korčok,0.0,0.0
518841,Súdovce,209,48.2202652,18.8328739,518841.0,Pellegrini,0.0,100.0
518867,Terany,583,48.183551,18.8978506,518867.0,Pellegrini,0.0,100.0
518875,Tŕnie,403,48.6011451,19.0245848,518875.0,Pellegrini,0.0,100.0
518883,Trpín,107,48.2860049,19.1298461,518883.0,Korčok,0.0,0.0
518891,Turová,446,48.6027763,19.0569669,518891.0,Pellegrini,0.0,100.0
518905,Uňatín,177,48.2827164,19.042683,518905.0,Pellegrini,0.0,100.0
518913,Sverepec,1356,49.0824597,18.4054491,518913.0,Pellegrini,0.0,100.0
518921,Vígľaš,1546,48.5443659,19.3192595,518921.0,Korčok,80.0,20.0
518930,Vígľašská Huta-Kalinka,320,48.4852185,19.2749397,518930.0,Korčok,0.0,0.0
518956,Zemiansky Vrbovok,78,48.3189383,19.1481943,518956.0,Korčok,0.0,0.0
518964,Vaniškovce,355,49.1657277,21.293828,518964.0,Pellegrini,0.0,100.0
518972,Zvolenská Slatina,2802,48.5438155,19.2491131,518972.0,Pellegrini,0.0,100.0
518981,Železná Breznica,554,48.6357571,19.0080249,518981.0,Pellegrini,25.0,75.0
518999,Žibritov,73,48.3899494,18.9773937,518999.0,Pellegrini,0.0,100.0
519006,Bardejov,30840,49.3031436,21.2756513,519006.0,Pellegrini,3.12,96.88
519014,Abrahámovce (BJ),337,49.1657371,21.3431976,519014.0,Korčok,0.0,0.0
519022,Andrejová,350,49.3366679,21.337065,519022.0,Pellegrini,0.0,100.0
519049,Bartošovce,738,49.1989075,21.2720582,519049.0,Pellegrini,0.0,100.0
519057,Becherov - Бехерів,280,49.4307447,21.3078207,519057.0,Pellegrini,0.0,100.0
519065,Beloveža,775,49.3043904,21.362301,519065.0,Korčok,0.0,0.0
519073,Bogliarka,103,49.2711065,21.1394334,519073.0,Korčok,0.0,0.0
519081,Brezov,369,49.1433638,21.5058232,519081.0,Pellegrini,0.0,100.0
519090,Brezovka,104,49.2735488,21.4161534,519090.0,Pellegrini,0.0,100.0
519103,Buclovany,207,49.1551487,21.3663389,519103.0,Korčok,0.0,0.0
519111,Cigeľka,587,49.4122905,21.1422293,519111.0,Korčok,0.0,0.0
519138,Dubinné,339,49.2476294,21.4297531,519138.0,Korčok,0.0,0.0
519154,Frička,330,49.4072928,21.0735613,519154.0,Pellegrini,0.0,100.0
519162,Fričkovce,731,49.184291,21.2184084,519162.0,Pellegrini,25.0,75.0
519171,Gaboltov,492,49.3701089,21.1432303,519171.0,Pellegrini,12.5,87.5
519189,Gerlachov (BJ),1056,49.3323098,21.104501,519189.0,Pellegrini,0.0,100.0
519197,Giraltovce,4001,49.1161677,21.524357,519197.0,Pellegrini,0.0,100.0
519201,Hankovce (BJ),451,49.2159282,21.4000367,519201.0,Pellegrini,0.0,100.0
519219,Harhaj,264,49.1837726,21.4146621,519219.0,Korčok,0.0,0.0
519227,Hažlín,1078,49.3005568,21.4130649,519227.0,Korčok,50.0,50.0
519235,Hertník,1019,49.2053682,21.2162391,519235.0,Pellegrini,6.25,93.75
519243,Hervartov,516,49.2449121,21.1949223,519243.0,Pellegrini,0.0,100.0
519251,Hrabovec,510,49.2736319,21.3819112,519251.0,Pellegrini,0.0,100.0
519260,Hrabské,642,49.3445239,21.0736576,519260.0,Pellegrini,33.33,66.67
519278,Hutka,96,49.3998104,21.4272224,519278.0,Korčok,0.0,0.0
519286,Chmeľová - Хмелёва,369,49.4012042,21.2973429,519286.0,Pellegrini,0.0,100.0
519294,Janovce,465,49.185846,21.3055449,519294.0,Korčok,0.0,0.0
519308,Jedlinka - Ялинкы,80,49.4024,21.3647968,519308.0,Korčok,0.0,0.0
519316,Kalnište,513,49.1359478,21.4714386,519316.0,Pellegrini,0.0,100.0
519324,Kľušov,1081,49.2441363,21.263781,519324.0,Pellegrini,0.0,100.0
519332,Kobylnice,90,49.0977778,21.5501762,519332.0,Pellegrini,0.0,100.0
519341,Kobyly,856,49.2179803,21.3034515,519341.0,Pellegrini,0.0,100.0
519359,Kochanovce (BJ),272,49.1883981,21.3695607,519359.0,Korčok,0.0,0.0
519367,Komárov,455,49.2785351,21.3481974,519367.0,Pellegrini,0.0,100.0
519375,Koprivnica,652,49.1649984,21.4004751,519375.0,Pellegrini,0.0,100.0
519383,Kožany,104,49.2139317,21.4974018,519383.0,Korčok,0.0,0.0
519391,Kračúnovce,1239,49.0904824,21.4707627,519391.0,Pellegrini,0.0,100.0
519405,Krivé,212,49.2942574,21.1526559,519405.0,Pellegrini,0.0,100.0
519413,Kríže,64,49.2241297,21.1450149,519413.0,Korčok,0.0,0.0
519421,Kružlov,997,49.3052541,21.1247025,519421.0,Korčok,50.0,50.0
519430,Kučín (BJ),323,49.2053365,21.463965,519430.0,Korčok,0.0,0.0
519448,Kuková,720,49.1173019,21.4481961,519448.0,Korčok,66.67,33.33
519456,Kurima,1095,49.2317368,21.468148,519456.0,Pellegrini,0.0,100.0
519464,Kurov,676,49.347157,21.1235015,519464.0,Korčok,77.78,22.22
519472,Lascov,583,49.1607833,21.4830348,519472.0,Pellegrini,0.0,100.0
519481,Lenartov,1170,49.3085777,21.0115982,519481.0,Korčok,50.0,50.0
519499,Lipová (BJ),70,49.2598494,21.4851856,519499.0,Korčok,0.0,0.0
519502,Livov,62,49.2381961,21.0851252,519502.0,Korčok,50.0,50.0
519511,Livovská Huta,45,49.2375765,21.0235836,519511.0,Pellegrini,0.0,100.0
519529,Lopúchov,311,49.1313416,21.3695477,519529.0,Korčok,50.0,50.0
519537,Lúčka (SK),520,49.1083638,21.4786029,519537.0,Pellegrini,0.0,100.0
519545,Lukavica (BJ),374,49.2605545,21.320809,519545.0,Korčok,100.0,0.0
519553,Lukov,652,49.2775081,21.0745441,519553.0,Pellegrini,0.0,100.0
519561,Lužany pri Topli,248,49.1251245,21.5044713,519561.0,Korčok,0.0,0.0
519570,Malcov,1604,49.2970523,21.0443317,519570.0,Pellegrini,0.0,100.0
519588,Marhaň,952,49.1784343,21.4568535,519588.0,Korčok,100.0,0.0
519596,Mičakovce,125,49.0838152,21.5293331,519596.0,Korčok,0.0,0.0
519600,Mikulášová - Никлёва,122,49.3835656,21.3946057,519600.0,Korčok,0.0,0.0
519618,Mokroluh,771,49.3068885,21.2119051,519618.0,Pellegrini,0.0,100.0
519626,Nemcovce (BJ),261,49.2168881,21.4273713,519626.0,Korčok,0.0,0.0
519634,Nižná Polianka,221,49.4085371,21.4095477,519634.0,Pellegrini,0.0,100.0
519642,Nižná Voľa,274,49.2208344,21.3660284,519642.0,Pellegrini,0.0,100.0
519669,Nižný Tvarožec,539,49.3671509,21.1881574,519669.0,Korčok,100.0,0.0
519677,Oľšavce,165,49.202195,21.3729656,519677.0,Pellegrini,0.0,100.0
519685,Ondavka - Ондавка,15,49.4421916,21.3355175,519685.0,Korčok,0.0,0.0
519693,Ortuťová,192,49.2725163,21.4609498,519693.0,Pellegrini,0.0,100.0
519707,Osikov,989,49.1680382,21.2505862,519707.0,Pellegrini,11.11,88.89
519715,Petrová,943,49.3985312,21.1098687,519715.0,Korčok,100.0,0.0
519723,Poliakovce,379,49.253616,21.3999811,519723.0,Korčok,0.0,0.0
519731,Porúbka (BJ),223,49.1980339,21.4250063,519731.0,Pellegrini,0.0,100.0
519740,Regetovka,46,49.4311521,21.2671344,519740.0,Korčok,0.0,0.0
519758,Rešov,303,49.2313448,21.3309513,519758.0,Korčok,0.0,0.0
519766,Richvald,996,49.2716004,21.1855188,519766.0,Pellegrini,0.0,100.0
519774,Rokytov,552,49.3145882,21.1891487,519774.0,Korčok,0.0,0.0
519782,Smilno,678,49.3807708,21.3523895,519782.0,Pellegrini,0.0,100.0
519791,Snakov,675,49.339042,21.0426676,519791.0,Korčok,0.0,0.0
519804,Stebnícka Huta,204,49.4136908,21.2465505,519804.0,Korčok,0.0,0.0
519812,Stebník,305,49.3833769,21.2448292,519812.0,Pellegrini,0.0,100.0
519821,Stuľany,553,49.1408649,21.4085198,519821.0,Pellegrini,0.0,100.0
519839,Sveržov,617,49.3393814,21.1637274,519839.0,Pellegrini,0.0,100.0
519847,Šarišské Čierne,300,49.3417166,21.3843072,519847.0,Pellegrini,0.0,100.0
519855,Šašová,164,49.2571762,21.4535056,519855.0,Pellegrini,0.0,100.0
519863,Šiba,633,49.2260641,21.2020116,519863.0,Pellegrini,0.0,100.0
519871,Tarnov,404,49.3196719,21.1647347,519871.0,Pellegrini,0.0,100.0
519880,Tročany,284,49.1891068,21.3310166,519880.0,Korčok,0.0,0.0
519901,Varadka,248,49.4195514,21.385495,519901.0,Korčok,0.0,0.0
519910,Vyšná Polianka - Вышня Полянка,109,49.4294647,21.3567131,519910.0,Korčok,0.0,0.0
519928,Vyšná Voľa,393,49.2467623,21.361476,519928.0,Pellegrini,0.0,100.0
519936,Raslavice,2792,49.141853,21.3220503,519936.0,Pellegrini,7.14,92.86
519944,Vyšný Kručov,151,49.1631349,21.4368265,519944.0,Korčok,0.0,0.0
519952,Vyšný Tvarožec - Вышнїй Тварожець,121,49.3890276,21.1957624,519952.0,Korčok,0.0,0.0
519961,Zborov,3533,49.3662203,21.3044113,519961.0,Pellegrini,0.0,100.0
519979,Zlaté,764,49.3436074,21.2119633,519979.0,Pellegrini,0.0,100.0
519987,Železník,462,49.0864356,21.5069597,519987.0,Pellegrini,0.0,100.0
519995,Želmanovce,327,49.1177805,21.4280833,519995.0,Korčok,100.0,0.0
520004,Humenné,31359,48.9388858,21.9065015,520004.0,Pellegrini,10.13,89.87
520012,Adidovce,227,49.0214932,22.0549488,520012.0,Pellegrini,0.0,100.0
520021,Baškovce (HE),403,49.0312574,21.8427687,520021.0,Pellegrini,0.0,100.0
520039,Belá nad Cirochou,3369,48.9696116,22.1069148,520039.0,Pellegrini,30.0,70.0
520055,Brekov,1332,48.9044756,21.8412008,520055.0,Pellegrini,0.0,100.0
520063,Brestov (HE),595,48.9745682,21.8921922,520063.0,Pellegrini,33.33,66.67
520071,Brestov nad Laborcom,106,49.1127588,21.9514178,520071.0,Korčok,0.0,0.0
520080,Brezovec - Березовець,39,48.9398845,22.3930039,520080.0,Korčok,0.0,0.0
520098,Čabalovce - Чабалівцї,322,49.2287319,21.9683319,520098.0,Korčok,0.0,0.0
520101,Čabiny - Грабова Розтока,320,49.1897684,21.9043428,520101.0,Korčok,0.0,0.0
520110,Černina,154,49.0539137,21.8237117,520110.0,Korčok,0.0,0.0
520128,Čertižné - Чертижне,323,49.3615802,21.8227733,520128.0,Pellegrini,0.0,100.0
520136,Čukalovce - nan,162,49.096789,22.1597444,520136.0,Korčok,0.0,0.0
520152,Dedačov,159,49.0350386,21.9818919,520152.0,Korčok,0.0,0.0
520161,Dlhé nad Cirochou,1893,48.9651277,22.0658884,520161.0,Pellegrini,33.33,66.67
520179,Dúbrava (SV),212,48.8803357,22.3531959,520179.0,Pellegrini,0.0,100.0
520187,Habura - nan,467,49.3371923,21.8686741,520187.0,Pellegrini,0.0,100.0
520195,Hankovce (HE),503,49.0297605,21.9408691,520195.0,Pellegrini,0.0,100.0
520209,Hostovice,252,49.1283513,22.1576912,520209.0,Korčok,0.0,0.0
520217,Hrabová Roztoka - nan,57,48.8760194,22.2886053,520217.0,Korčok,0.0,0.0
520225,Hrabovec nad Laborcom,501,49.0916033,21.9215921,520225.0,Korčok,0.0,0.0
520233,Hrubov,478,49.0932552,21.8693784,520233.0,Pellegrini,33.33,66.67
520241,Hudcovce,395,48.9118777,21.7925726,520241.0,Korčok,100.0,0.0
520250,Rokytov pri Humennom,280,49.1096119,22.0020028,520250.0,Pellegrini,0.0,100.0
520268,Chlmec,588,48.8834788,21.9410079,520268.0,Pellegrini,0.0,100.0
520276,Jabloň,392,49.0634955,21.9893282,520276.0,Pellegrini,0.0,100.0
520284,Jalová - Ялова,64,49.0393606,22.2326323,520284.0,Korčok,0.0,0.0
520292,Jankovce,267,49.0585437,21.803164,520292.0,Korčok,0.0,0.0
520314,Kalinov - Калинів,261,49.3324676,21.9333946,520314.0,Korčok,0.0,0.0
520322,Kalná Roztoka - Кална Розтока,539,48.9856386,22.3196841,520322.0,Korčok,0.0,0.0
520331,Kamenica nad Cirochou,2275,48.9365231,22.006355,520331.0,Pellegrini,25.0,75.0
520349,Kamienka (HE),526,48.9077863,21.9976369,520349.0,Korčok,0.0,0.0
520357,Karná,458,48.986972,21.7995829,520357.0,Pellegrini,0.0,100.0
520365,Klenová - Кленова,508,48.9473485,22.3329205,520365.0,Korčok,100.0,0.0
520373,Kochanovce (HE),737,48.9554464,21.9493129,520373.0,Pellegrini,0.0,100.0
520381,Kolbasov,68,49.0062129,22.377564,520381.0,Korčok,0.0,0.0
520390,Kolonica - Колоніця,538,48.9505692,22.251488,520390.0,Korčok,66.67,33.33
520403,Koškovce,574,49.0534959,21.9441914,520403.0,Korčok,0.0,0.0
520411,Krásny Brod - Красный Брід,467,49.2396091,21.9053847,520411.0,Korčok,0.0,0.0
520438,Ladomirov - Ладомирів,267,48.9221195,22.2895965,520438.0,Pellegrini,0.0,100.0
520446,Lieskovec (HE),434,48.9530913,21.8157611,520446.0,Pellegrini,0.0,100.0
520454,Ľubiša,818,49.0035253,21.9349167,520454.0,Pellegrini,0.0,100.0
520462,Lukačovce,465,49.024855,21.7881062,520462.0,Pellegrini,0.0,100.0
520471,Medzilaborce - Меджілабірцї,5965,49.2965271,21.9273813,520471.0,Pellegrini,20.0,80.0
520489,Michajlov,82,48.9089863,22.3357496,520489.0,Korčok,0.0,0.0
520497,Modra nad Cirochou,984,48.938195,22.0468268,520497.0,Pellegrini,33.33,66.67
520501,Myslina,583,48.9493918,21.8557853,520501.0,Korčok,0.0,0.0
520519,Ňagov - Няґів,390,49.2581173,21.9446208,520519.0,Korčok,0.0,0.0
520527,Nechválova Polianka - Нехвалёва Полянка,74,49.0772762,22.1050436,520527.0,Korčok,0.0,0.0
520535,Nižná Jablonka,147,49.1311798,22.0818853,520535.0,Pellegrini,0.0,100.0
520543,Nižné Ladičkovce,328,49.0168955,21.903712,520543.0,Korčok,0.0,0.0
520551,Nová Sedlica,251,49.0604567,22.523287,520551.0,Pellegrini,0.0,100.0
520560,Ohradzany,631,49.0046083,21.8388331,520560.0,Pellegrini,0.0,100.0
520578,Oľka - Олька,260,49.1524674,21.8462827,520578.0,Korčok,0.0,0.0
520586,Oľšinkov - Вільшинків,20,49.2048614,22.039851,520586.0,Korčok,0.0,0.0
520594,Osadné - Осадне,150,49.1610824,22.1698024,520594.0,Pellegrini,0.0,100.0
520616,Palota - Палота,193,49.2671528,22.0038796,520616.0,Korčok,0.0,0.0
520624,Papín,908,49.0987514,22.0613276,520624.0,Korčok,66.67,33.33
520632,Parihuzovce,20,49.1161344,22.2029814,520632.0,Korčok,0.0,0.0
520641,Pčoliné - Пчолине,551,49.0643879,22.1798793,520641.0,Korčok,0.0,0.0
520659,Pichne,559,49.0439881,22.1240828,520659.0,Pellegrini,0.0,100.0
520667,Porúbka (HE),257,48.8599838,21.9577052,520667.0,Korčok,0.0,0.0
520675,Príslop - Присліп,47,49.0413827,22.3182649,520675.0,Korčok,100.0,0.0
520683,Ptičie,638,48.9039558,21.9556483,520683.0,Pellegrini,0.0,100.0
520691,Radvaň nad Laborcom,526,49.1265833,21.9124387,520691.0,Korčok,50.0,50.0
520705,Repejov - Репеїв,119,49.2001009,21.8242039,520705.0,Pellegrini,0.0,100.0
520713,Roškovce - Рошківцї,141,49.2458731,21.8478139,520713.0,Korčok,0.0,0.0
520721,Rovné (HE),464,48.9741494,22.014804,520721.0,Pellegrini,0.0,100.0
520730,Runina - Рунина,77,49.0749796,22.4106096,520730.0,Korčok,0.0,0.0
520748,Ruská Volová,85,48.9545559,22.3690249,520748.0,Korčok,100.0,0.0
520764,Ruský Potok - Руськый Потік,129,49.0304218,22.4118807,520764.0,Korčok,0.0,0.0
520772,Slovenská Volová,561,48.9797338,21.8477797,520772.0,Pellegrini,0.0,100.0
520781,Slovenské Krivé,119,49.0727937,22.0171205,520781.0,Korčok,0.0,0.0
520802,Snina,18712,48.9905256,22.1586745,520802.0,Pellegrini,4.88,95.12
520811,Stakčínska Roztoka - Стащіньска Ростока,302,49.0115311,22.2936355,520811.0,Korčok,0.0,0.0
520829,Stakčín,2393,49.0757228,22.2778109,520829.0,Korčok,50.0,50.0
520845,Strihovce - Стриговець,142,48.8976434,22.2653662,520845.0,Korčok,0.0,0.0
520853,Sukov - Суків,153,49.221101,21.8687231,520853.0,Korčok,0.0,0.0
520861,Svetlice - Светліцї,89,49.1762029,22.0565372,520861.0,Korčok,0.0,0.0
520870,Šmigovec,81,48.8938266,22.315147,520870.0,Korčok,0.0,0.0
520888,Topoľa - Тополя,159,49.0499593,22.3596499,520888.0,Pellegrini,0.0,100.0
520896,Topoľovka,795,48.9273285,21.8052326,520896.0,Pellegrini,20.0,80.0
520900,Turcovce,301,49.0566906,21.8540401,520900.0,Korčok,0.0,0.0
520918,Ubľa,792,48.9062269,22.3908208,520918.0,Korčok,100.0,0.0
520926,Udavské,1231,48.9748647,21.9666165,520926.0,Pellegrini,0.0,100.0
520934,Ulič,825,48.9653593,22.4178557,520934.0,Korčok,0.0,0.0
520942,Uličské Krivé - Уліцьке Криве,245,48.998443,22.4448257,520942.0,Korčok,0.0,0.0
520951,Valentovce,42,49.1817763,21.9568131,520951.0,Korčok,0.0,0.0
520977,Veľopolie,362,48.9955567,21.9548416,520977.0,Korčok,0.0,0.0
520985,Víťazovce,300,49.0124554,21.8046988,520985.0,Korčok,50.0,50.0
520993,Volica - Воліця,264,49.1561608,21.9218435,520993.0,Pellegrini,33.33,66.67
521001,Výrava - Вырава,189,49.2054992,22.0054456,521001.0,Korčok,100.0,0.0
521019,Vyšná Jablonka - Вышня Яблінка,51,49.1708486,22.1129041,521019.0,Korčok,0.0,0.0
521027,Vyšné Ladičkovce,185,49.0524948,21.8939878,521027.0,Korčok,0.0,0.0
521035,Vyšný Hrušov,486,48.9973833,22.0151604,521035.0,Pellegrini,0.0,100.0
521043,Závadka (HE),538,48.9279395,21.8421453,521043.0,Korčok,0.0,0.0
521051,Zboj - Збой,285,49.0442661,22.4751186,521051.0,Korčok,100.0,0.0
